Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
.845,Terrain,122542,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
.888,Terrain,122542,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
.928,Terrain,122542,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
.984,Terrain,122542,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
1.045,Terrain,122542,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
1.109,Terrain,122542,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
1.166,Terrain,122542,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
1.226,Terrain,122542,None,True,223.4972:-0.005000055:414.5486:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230117:-0.5160529:0.0007411142:0.8565555,240.2394:0.08712769:378.4684:0.001130881:-0.2155238:0.0002495978:0.9764979,245.6181:0.08712769:407.8893:0.001600316:-0.5965464:0.001189498:0.8025761,235.5269:0.08712769:392.6381:0.0017851:-0.2484227:0.0004578116:0.96865,246.5558:0.08712769:378.4684:0.001032582:-0.2805183:0.000301775:0.9598481,254.9346:0.08712769:386.67:0.0009998124:-0.4101892:0.0004496846:0.9119998,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001471546:-0.6505275:0.001260442:0.7594802,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208892:-0.5950403:0.001546603:0.8036917,251.1217:0.08712769:391.398:0.001158133:-0.4228985:0.0005404829:0.9061761,224.8722:0.08712769:397.123:0.002633209:-0.03935997:0.0001037238:0.9992216
1.267,Terrain,122542,None,True,223.4895:-0.005000055:414.5195:0:0.9938502:0:-0.1107332,251.8535:0.08712769:399.5573:0.001230039:-0.5164441:0.0007418331:0.8563197,240.2394:0.08712769:378.4684:0.001131479:-0.2157596:0.0002500164:0.9764459,245.6181:0.08712769:407.8893:0.001599612:-0.5970685:0.001190591:0.8021878,235.5269:0.08712769:392.6381:0.001786467:-0.2488246:0.0004589524:0.9685468,246.5558:0.08712769:378.4684:0.001032996:-0.2807665:0.0003021858:0.9597756,254.9346:0.08712769:386.67:0.0009999909:-0.4104807:0.0004501492:0.9118686,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001470766:-0.650905:0.001261042:0.7591568,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00208774:-0.5957216:0.001548472:0.8031868,251.1217:0.08712769:391.398:0.00115834:-0.4232409:0.0005411124:0.9060163,224.8722:0.08712769:397.123:0.002637462:-0.0396445:0.0001046435:0.9992104
1.309,Terrain,122542,None,True,223.4579:-0.004999995:414.3959:0:0.9937023:0:-0.1120527,251.8535:0.08712769:399.5573:0.001229727:-0.5181012:0.000744896:0.8553182,240.2394:0.08712769:378.4684:0.001134037:-0.2167541:0.0002517934:0.9762256,245.6181:0.08712769:407.8893:0.00159665:-0.5992796:0.001195247:0.8005373,235.5269:0.08712769:392.6381:0.001792322:-0.2505234:0.0004638099:0.9681088,246.5558:0.08712769:378.4684:0.001034766:-0.2818142:0.0003039305:0.9594684,254.9346:0.08712769:386.67:0.001000764:-0.411714:0.0004521264:0.9113125,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001467483:-0.6525044:0.001263607:0.7577825,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.002082756:-0.5986066:0.001556418:0.801039,251.1217:0.08712769:391.398:0.001159236:-0.4246895:0.0005437917:0.9053382,224.8722:0.08712769:397.123:0.002655689:-0.04083657:0.0001085402:0.9991623
1.349,Terrain,122542,None,True,223.4138:-0.004999995:414.2112:0:0.9937552:0:-0.1115822,251.8535:0.08712769:399.5573:0.001229343:-0.5205601:0.000749507:0.8538238,240.2394:0.08712769:378.4684:0.001137922:-0.2182129:0.0002544412:0.9759005,245.6181:0.08712769:407.8893:0.001592347:-0.6025627:0.001202263:0.7980691,235.5269:0.08712769:392.6381:0.001801238:-0.2530293:0.0004710969:0.9674568,246.5558:0.08712769:378.4684:0.001037466:-0.2833567:0.0003065366:0.959014,254.9346:0.08712769:386.67:0.001001975:-0.4135391:0.0004550931:0.9104857,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001462693:-0.6548816:0.001267506:0.755729,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.002075455:-0.6028873:0.001568352:0.7978221,251.1217:0.08712769:391.398:0.001160647:-0.426835:0.0005478152:0.9043286,224.8722:0.08712769:397.123:0.002683432:-0.04255456:0.0001142962:0.9990906
1.392,Terrain,122542,None,True,223.3856:-0.005000055:413.9855:0:0.9955236:0:-0.09451383,251.8535:0.08712769:399.5573:0.001229811:-0.5234136:0.0007554476:0.8520775,240.2394:0.08712769:378.4684:0.001143083:-0.2197225:0.0002574527:0.9755617,245.6181:0.08712769:407.8893:0.001588778:-0.6064463:0.001211774:0.7951219,235.5269:0.08712769:392.6381:0.001813319:-0.2556892:0.000479589:0.9667572,246.5558:0.08712769:378.4684:0.001041187:-0.285011:0.0003095904:0.9585236,254.9346:0.08712769:386.67:0.001003987:-0.4155945:0.0004587451:0.9095494,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001458059:-0.6577303:0.001273161:0.7532511,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.002069302:-0.6079492:0.001584478:0.7939717,251.1217:0.08712769:391.398:0.001163098:-0.4292625:0.000552797:0.9031789,224.8722:0.08712769:397.123:0.002718523:-0.04395039:0.0001195961:0.9990301
1.455,Terrain,122542,None,True,223.4149:-0.005000055:413.6074:0:0.9986576:0:-0.05179713,251.8535:0.08712769:399.5573:0.001233487:-0.5277591:0.0007664112:0.8493928,240.2394:0.08712769:378.4684:0.001153012:-0.2214208:0.0002617995:0.9751776,245.6181:0.08712769:407.8893:0.001587937:-0.612617:0.001230801:0.7903774,235.5269:0.08712769:392.6381:0.001837341:-0.2589116:0.0004925036:0.9658992,246.5558:0.08712769:378.4684:0.001048732:-0.2870845:0.0003143055:0.9579046,254.9346:0.08712769:386.67:0.001009004:-0.4185177:0.0004649664:0.908208,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001453923:-0.6623662:0.001285449:0.7491777,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.002067473:-0.6160021:0.001616736:0.7877402,251.1217:0.08712769:391.398:0.001169465:-0.4327531:0.0005613787:0.9015116,224.8722:0.08712769:397.123:0.002780803:-0.04407311:0.0001226783:0.9990245
1.497,Terrain,122542,None,True,223.4825:-0.004999995:413.3471:0:0.9998324:0:-0.01831075,251.8535:0.08712769:399.5573:0.001237848:-0.5304953:0.0007746645:0.8476866,240.2394:0.08712769:378.4684:0.001160701:-0.2220689:0.0002643566:0.9750302,245.6181:0.08712769:407.8893:0.001590526:-0.6166864:0.001245996:0.7872064,235.5269:0.08712769:392.6381:0.001856466:-0.2603558:0.0005006072:0.9655108,246.5558:0.08712769:378.4684:0.001054785:-0.2880774:0.0003173117:0.9576065,254.9346:0.08712769:386.67:0.001013517:-0.4202122:0.0004693416:0.9074252,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001453281:-0.6654893:0.001295735:0.7464048,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.002071421:-0.6213304:0.001642584:0.7835442,251.1217:0.08712769:391.398:0.001175305:-0.4348059:0.0005674805:0.9005232,224.8722:0.08712769:397.123:0.002826257:-0.04271028:0.0001208209:0.9990835
1.554,Terrain,122542,None,True,223.6436:-0.005000055:412.9608:0:0.9994557:0:0.03298841,251.8535:0.08712769:399.5573:0.001246757:-0.5342489:0.0007879543:0.8453259,240.2394:0.08712769:378.4684:0.0011733:-0.2223493:0.0002675809:0.9749663,245.6181:0.08712769:407.8893:0.001598466:-0.622542:0.001271573:0.7825838,235.5269:0.08712769:392.6381:0.001888588:-0.2614813:0.0005116321:0.9652066,246.5558:0.08712769:378.4684:0.00106495:-0.2889874:0.0003214738:0.9573323,254.9346:0.08712769:386.67:0.001021646:-0.4223243:0.0004759982:0.9064441,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.001455112:-0.6700621:0.001313501:0.7423025,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.002083994:-0.6290389:0.001686346:0.7773693,251.1217:0.08712769:391.398:0.00118595:-0.4374117:0.0005768613:0.8992604,224.8722:0.08712769:397.123:0.002897563:-0.03869703:0.0001122116:0.9992468
1.596,Terrain,122542,None,True,223.7775:-0.004999936:412.7068:0:0.9980409:0:0.06256582,251.8535:0.08712769:399.5573:0.001253775:-0.5365917:0.0007972655:0.8438407,240.2394:0.08712769:378.4684:0.001182197:-0.2222148:0.0002694385:0.974997,245.6181:0.08712769:407.8893:0.001605541:-0.6263385:0.001289993:0.7795486,235.5269:0.08712769:392.6381:0.00191174:-0.2617444:0.0005184634:0.9651352,246.5558:0.08712769:378.4684:0.001072232:-0.2893257:0.0003240854:0.9572301,254.9346:0.08712769:386.67:0.001027691:-0.4235337:0.000480485:0.9058797,231.7596:0.08712769:409.3763:0:0:0:1,253.225:0.1115837:409.9268:0.00145754:-0.6730562:0.001326421:0.7395887,216.711:0.08712769:403.5682:0:0.3781567:0:0.9257416,240.4482:0.08712769:409.3763:0.00209526:-0.6340675:0.001718069:0.7732729,251.1217:0.08712769:391.398:0.001193925:-0.4389313:0.0005832383:0.8985196,224.8722:0.08712769:397.123:0.002946773:-0.03505711:0.0001033693:0.9993809
